"site.id","site.num","lat","long","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","P5","P6","P7","P8","P9","P10","P11","P12"
"KK",25,57.99397,117.41682,0.202614349956613,0.07685653701739,0.169220328756623,0.273637003878842,-0.075922239645591,-0.120078406081054,0.131271920178244,0.218696832795856,0.228024118572153,0.125036617611574,0.0371501106638568,0.126288384316235,-0.209197447396046,0.139362949797072,-0.0977437399711084,-0.218336400243554,0.112928684812333,0.0173293544855437,-0.0911004284593033,0.145604500351511
"MM",26,53.74975,116.61757,-0.268411816680356,-0.0850921903896033,-0.0970248827161771,-0.0053345771252643,-0.0567306442589688,-0.199117255978064,-0.247137772238922,0.0122634344219076,-0.128003458722343,-0.00719347640809725,-0.0780632503236411,-0.0847038718375381,0.0171587075742078,-0.133789986300613,-0.295762303003147,-0.0810073366691269,-0.109081483752011,0.148527013835682,-0.233460613876966,-0.0985563537390867
"PP",27,58.781,117.37814,0.339837401199838,0.124135433839536,0.00817743691666355,-0.0759512674911513,-0.226571724692092,0.213727112186642,0.073217931106456,-0.0912762406666558,0.108817362044651,0.235244510491091,0.252187959134411,0.148952019538344,-0.172490159186085,-0.154090996833389,-0.105361620225446,0.0255387420299173,0.196950655943047,0.111906507021934,0.130541521783017,0.333323217083232
"QQ",28,58.54185,115.61575,0.0659220182910281,0.0788526518210998,0.104402142043071,0.133614127990104,-0.0947796988776309,0.215243304910556,0.0820932497310272,-0.0654750630282389,0.213085718845035,0.0213544671081366,-0.0399856269079328,-0.156723281655585,-0.0522301049708281,-0.296981053957089,-0.0681266401739957,0.00272060349498953,0.23754553338524,0.0298379707070956,0.0279051871339453,0.176108519406845
"SS",29,57.13625,117.73016,-0.249917854464279,-0.166421732158274,-0.271635037036681,-0.0600541589403297,0.140866690308113,-0.159663726514114,-0.386457695929829,-0.286531696975241,-0.0713249148099073,0.0166175960759891,-0.0402134068190154,-0.00748999435746215,0.248836340195491,-0.273695522946979,-0.302997644423076,-0.0994970367984404,-0.157288241341109,-0.0243813712672573,-0.217384646061439,-0.136573285043268
"TT",30,52.58402,115.35296,-0.221776471779668,-0.204477890510914,-0.211821576388956,-0.293668075921968,-0.102314028254293,0.0283660409283512,-0.100889800285628,-0.159396531268732,-0.0594709201890688,-0.0261323553201271,-0.118009657832962,-0.0574135441532836,0.0818062212442774,-0.0723641278616441,-0.203961732974137,0.0746244499512317,-0.238498269012978,0.00510563873008378,-0.173052675519445,-0.164824839793453
"WW",31,52.04897,115.07789,0.259004388873494,0.230643283042527,0.227371419237206,0.286309703626312,0.124709541946646,-0.0182004636830728,-0.0493606718203613,0.0777911607125235,0.191373902473485,0.0117824486169911,-0.0342934342847977,-0.0267359020242894,0.065855899714878,0.0666635632593379,-0.0884237916476078,-0.110058467983969,0.336433577975763,-0.0852763241260699,0.0413883320143602,0.151668872485413
"XX",32,56.51937,111.29796,0.229980299143087,0.185828540664496,0.207079364612139,0.12926362072142,-0.0319036065646566,-0.0389678708965515,0.26524540557746,0.287158737356575,0.0702251809089325,-0.246283449790719,-0.241810707879787,0.184579172804492,-0.295879769962421,0.0323299223457371,0.109975356514083,0.136082717468425,0.0528052377181136,-0.386915649240635,-0.116105267084172,0.157566205468007
"YY",33,57.14961,111.63776,0.186689297804362,0.272586423399886,0.20439306501792,0.23986403993781,0.0481947367158483,-0.0595767772851113,0.0847681052643383,0.121483314933358,0.253015956555061,-0.0933792927980065,-0.0354059293331513,0.190556855297523,-0.234799445325129,-0.222647733188277,0.0828565328908859,-0.00229403820375055,0.0507426261726977,-0.121919923125427,-0.0443543286631681,0.236172796864391
"ZZ",34,56.02589,110.88319,-0.109341464490175,-0.210797355891189,-0.0211528087815632,0.192297674490723,0.244007210104434,-0.203844110067545,-6.69096458390596e-05,-0.142798806796022,-0.230695174037875,0.162863889915723,-0.0906571495291485,-0.301863378261802,-0.0922784939701159,0.0310902660717177,-0.0796818723368428,-0.313505804153027,-0.250033264474864,0.0240307736905263,-0.0554680260321162,-0.231868880730529
