,"ID","Stand","AD","TreeNum","TreeID","Spp","dbh","height","x","y","in_transect"
"1","06A01","06","A",1,19,"POTR","133","NA","NA","NA",0
"2","06A02","06","A",2,20,"POTR","148","NA","NA","NA",0
"3","06A03","06","A",3,21,"POTR","144","NA","NA","NA",0
"4","06A04","06","A",4,22,"POTR","202","NA","NA","NA",0
"5","06A05","06","A",5,23,"POTR","188","NA","NA","NA",0
"6","06A06","06","A",6,24,"POTR","173","NA","NA","NA",0
"7","06A07","06","A",7,25,"POTR","195","NA","NA","NA",0
"8","06A08","06","A",8,26,"POTR","141","NA","NA","NA",0
"9","06L01","06","L",1,1,"PIMA","23.0","2.45","3.0","-7.0",1
"10","06L02","06","L",2,2,"PIMA","60.0","6.7","35.0","3.0",1
"11","06L03","06","L",3,3,"PIMA","55.0","4.9","68.0","1.0",1
"12","06L04","06","L",4,4,"PIMA","39.0","3.95","68.0","-8.0",1
"13","06L05","06","L",5,5,"PIMA","40.0","3.55","75.0","-1.0",1
"14","06L06","06","L",6,6,"PIMA","2.0","1.33","94.0","4.0",1
"15","06L07","06","L",7,7,"PIMA","7.0","1.69","120.0","10.0",1
"16","06L08","06","L",8,8,"PIMA","82.0","7.39","129.0","3.0",1
"17","06L09","06","L",9,9,"PIMA","25.0","2.65","143.0","-4.0",1
"18","06L10","06","L",10,10,"PIMA","18.0","2.14","147.0","-2.0",1
"19","06L11","06","L",11,11,"PIMA","26.0","3.1","150.0","6.0",1
"20","06L12","06","L",12,12,"PIMA","108.0","8.20782807738274","NA","NA",0
"21","06L13","06","L",13,13,"PIMA","123.0","14.1507264910899","NA","NA",0
"22","06L14","06","L",14,14,"PIMA","88.0","7.60608985988362","NA","NA",0
"23","06L15","06","L",15,15,"PIMA","NA","6.00088845534511","NA","NA",0
"24","06L16","06","L",16,16,"PIMA","175.0","13.7080316325319","NA","NA",0
"25","06L17","06","L",17,17,"PIMA","151.0","9.70655511109357","NA","NA",0
"26","06L18","06","L",18,18,"PIMA","120.0","9.85231494982632","NA","NA",0
"27","07A01","07","A",1,41,"POTR","144","NA","NA","NA",0
"28","07A02","07","A",2,42,"POTR","156","NA","NA","NA",0
"29","07A03","07","A",3,43,"POTR","158","NA","NA","NA",0
"30","07A04","07","A",4,44,"POTR","157","NA","NA","NA",0
"31","07A05","07","A",5,45,"POTR","159","NA","NA","NA",0
"32","07A06","07","A",6,46,"POTR","191","NA","NA","NA",0
"33","07A07","07","A",7,47,"POTR","169","NA","NA","NA",0
"34","07A08","07","A",8,48,"POTR","177","NA","NA","NA",0
"35","07L01","07","L",1,27,"PIMA","38.0","3.86","132.0","13.0",1
"36","07L02","07","L",2,28,"PIMA","14.0","1.81","144.0","7.0",1
"37","07L03","07","L",3,29,"PIMA","21.0","2.12","270.0","2.0",1
"38","07L04","07","L",4,30,"PIMA","53.0","4.22","60.0","11.0",1
"39","07L05","07","L",5,31,"PIMA","51.0","4.19","55.0","-1.0",1
"40","07L06","07","L",6,32,"PIMA","48.0","3.88","104.0","-13.0",1
"41","07L07","07","L",7,33,"PIMA","189.0","15.8477365490767","NA","NA",0
"42","07L08","07","L",8,34,"PIMA","192.0","19.3091692414452","NA","NA",0
"43","07L09","07","L",9,35,"PIMA","170.0","12.4733888502713","NA","NA",0
"44","07L10","07","L",10,36,"PIMA","133.0","13.8888450183689","NA","NA",0
"45","07L11","07","L",11,37,"PIMA","127.0","13.0759402076446","NA","NA",0
"46","07L12","07","L",12,38,"PIMA","154.0","12.4067693979771","NA","NA",0
"47","07L13","07","L",13,39,"PIMA","183.0","11.7973646179646","NA","NA",0
"48","07L14","07","L",14,40,"PIMA","217.0","16.4860896946504","NA","NA",0
"49","08L01","08","L",1,997,"PIMA","53.0","4.61","46.0","6.0",1
"50","08L02","08","L",2,998,"PIMA","95.0","10.13","77.0","3.0",1
"51","08L03","08","L",3,999,"PIMA","72.0","6.55","97.0","10.0",1
"52","08L04","08","L",4,1000,"PIMA","163.0","13.0","121.0","-1.0",1
"53","08L05","08","L",5,1001,"PIMA","165.0","14.6","150.0","7.0",1
"54","08L06","08","L",6,1002,"PIMA","51.0","4.95","180.0","6.0",1
"55","08L07","08","L",7,1003,"PIMA","39.0","2.84","190.0","1.0",1
"56","08L08","08","L",8,1004,"PIMA","137.0","12.1616741119527","NA","NA",0
"57","08L09","08","L",9,1005,"PIMA","158.0","12.2176382185751","NA","NA",0
"58","08L10","08","L",10,1006,"PIMA","163.0","12.6363199813966","NA","NA",0
"59","08L11","08","L",11,1007,"PIMA","158.0","11.1642191352967","NA","NA",0
"60","08L12","08","L",12,1008,"PIMA","150.0","9.3034308854259","NA","NA",0
"61","08L13","08","L",13,1009,"PIMA","199.0","16.0195419061242","NA","NA",0
"62","09A01","09","A",1,63,"POTR","217","NA","NA","NA",0
"63","09A02","09","A",2,64,"POTR","241","NA","NA","NA",0
"64","09A03","09","A",3,65,"POTR","212","NA","NA","NA",0
"65","09A04","09","A",4,66,"POTR","238","NA","NA","NA",0
"66","09A05","09","A",5,67,"POTR","244","NA","NA","NA",0
"67","09A06","09","A",6,68,"POTR","225","NA","NA","NA",0
"68","09A07","09","A",7,69,"POTR","156","NA","NA","NA",0
"69","09A08","09","A",8,70,"POTR","200","NA","NA","NA",0
"70","09L01","09","L",1,49,"PIMA","21.0","2.27","12.0","5.0",1
"71","09L02","09","L",2,50,"PIMA","73.0","5.96","24.0","4.0",1
"72","09L03","09","L",3,51,"PIMA","138.0","12.0","25.0","6.0",1
"73","09L04","09","L",4,52,"PIMA","91.0","8.82","30.0","1.0",1
"74","09L05","09","L",5,53,"PIMA","156.0","10.0","35.0","3.0",1
"75","09L06","09","L",6,54,"PIMA","54.0","5.78","49.0","5.0",1
"76","09L07","09","L",7,55,"PIMA","67.0","6.32","50.0","0.0",1
"77","09L08","09","L",8,56,"PIMA","147.0","12.6009679080433","NA","NA",0
"78","09L09","09","L",9,57,"PIMA","139.0","13.7701669320296","NA","NA",0
"79","09L10","09","L",10,58,"PIMA","140.0","11.1595842248032","NA","NA",0
"80","09L11","09","L",11,59,"PIMA","173.0","15.6504756820306","NA","NA",0
"81","09L12","09","L",12,60,"PIMA","175.0","14.1036109621278","NA","NA",0
"82","09L13","09","L",13,61,"PIMA","203.0","13.6863893710201","NA","NA",0
"83","09L14","09","L",14,62,"PIMA","194.0","15.0080155881682","NA","NA",0
"84","0AL01","0A","L",1,1010,"PIMA","191.0","12.34","60.0","-4.0",1
"85","0AL02","0A","L",2,1011,"PIMA","93.0","8.54","122.0","12.0",1
"86","0AL03","0A","L",3,1012,"PIMA","42.0","4.05","158.0","1.0",1
"87","0AL04","0A","L",4,1013,"PIMA","130.0","13.06","237.0","3.0",1
"88","0AL05","0A","L",5,1014,"PIMA","61.0","5.12","247.0","10.0",1
"89","0AL08","0A","L",8,1015,"PIMA","176.0","15.7158415913775","NA","NA",0
"90","0AL09","0A","L",9,1016,"PIMA","179.0","13.8671502969451","NA","NA",0
"91","0AL10","0A","L",10,1017,"PIMA","246.0","21.4887695759909","NA","NA",0
"92","0AL11","0A","L",11,1018,"PIMA","186.0","14.7630444427094","NA","NA",0
"93","0AL12","0A","L",12,1019,"PIMA","199.0","18.9989671781473","NA","NA",0
"94","0AL13","0A","L",13,1020,"PIMA","127.0","12.0741737574793","NA","NA",0
"95","0BL01","0B","L",1,1021,"PIMA","185.0","14.74","23.0","2.0",1
"96","0BL02","0B","L",2,1022,"PIMA","124.0","10.56","53.0","6.0",1
"97","0BL03","0B","L",3,1023,"PIMA","73.0","8.67","77.0","5.0",1
"98","0BL04","0B","L",4,1024,"PIMA","122.0","12.21","93.0","-3.0",1
"99","0BL05","0B","L",5,1025,"PIMA","64.0","6.82","98.0","-1.0",1
"100","0BL06","0B","L",6,1026,"PIMA","153.0","16.6","118.0","7.0",1
"101","0BL07","0B","L",7,1027,"PIMA","97.0","9.11","121.0","-5.0",1
"102","0BL08","0B","L",8,1028,"PIMA","211.0","23.028913608341","NA","NA",0
"103","0BL09","0B","L",9,1029,"PIMA","187.0","12.0309364252805","NA","NA",0
"104","0BL10","0B","L",10,1030,"PIMA","147.0","11.0550687958338","NA","NA",0
"105","0BL11","0B","L",11,1031,"PIMA","160.0","15.1704182347453","NA","NA",0
"106","0BL12","0B","L",12,1032,"PIMA","176.0","14.7880404807487","NA","NA",0
"107","0BL13","0B","L",13,1033,"PIMA","148.0","16.5744567361042","NA","NA",0
"108","0FL01","0F","L",1,1034,"PIMA","156.0","12.73","21.0","-2.0",1
"109","0FL02","0F","L",2,1035,"PIMA","162.0","12.32","58.0","-4.0",1
"110","0FL04","0F","L",4,1036,"PIMA","8.0","1.43","78.0","9.0",1
"111","0FL05","0F","L",5,1037,"PIMA","211.0","14.45","94.0","6.0",1
"112","0FL06","0F","L",6,1038,"PIMA","57.0","5.7","95.0","-9.0",1
"113","0FL07","0F","L",7,1039,"PIMA","159.0","17.8960860029118","NA","NA",0
"114","0FL08","0F","L",8,1040,"PIMA","174.0","13.5783354767355","NA","NA",0
"115","0FL09","0F","L",9,1041,"PIMA","263.0","23.3466738090112","NA","NA",0
"116","0FL10","0F","L",10,1042,"PIMA","195.0","14.7978441952813","NA","NA",0
"117","0FL11","0F","L",11,1043,"PIMA","243.0","14.8866748505573","NA","NA",0
"118","0FL12","0F","L",12,1044,"PIMA","137.0","14.1608365856369","NA","NA",0
"119","0GL01","0G","L",1,1045,"PIMA","79.0","6.31","1.0","4.0",1
"120","0GL02","0G","L",2,1046,"PIMA","124.0","11.36","14.0","5.0",1
"121","0GL03","0G","L",3,1047,"PIMA","188.0","14.26","22.0","2.0",1
"122","0GL04","0G","L",4,1048,"PIMA","201.0","15.75","27.0","0.0",1
"123","0GL05","0G","L",5,1049,"PIMA","150.0","14.81","29.0","-1.0",1
"124","0GL06","0G","L",6,1050,"PIMA","26.0","2.74","45.0","-3.0",1
"125","0GL07","0G","L",7,1051,"PIMA","249.0","18.3150875972397","NA","NA",0
"126","0GL08","0G","L",8,1052,"PIMA","235.0","18.6055657919239","NA","NA",0
"127","0GL09","0G","L",9,1053,"PIMA","217.0","18.3558199782966","NA","NA",0
"128","0GL10","0G","L",10,1054,"PIMA","250.0","13.0615699151635","NA","NA",0
"129","0GL11","0G","L",11,1055,"PIMA","174.0","19.8508154542131","NA","NA",0
"130","0GL12","0G","L",12,1056,"PIMA","185.0","16.017233424337","NA","NA",0
"131","0HL01","0H","L",1,1057,"PIMA","34.0","3.29","4.0","8.0",1
"132","0HL02","0H","L",2,1058,"PIMA","53.0","4.22","16.0","4.0",1
"133","0HL03","0H","L",3,1059,"PIMA","173.0","11.61","23.0","8.0",1
"134","0HL04","0H","L",4,1060,"PIMA","74.0","6.5","26.0","3.0",1
"135","0HL05","0H","L",5,1061,"PIMA","79.0","7.06","43.0","1.0",1
"136","0HL06","0H","L",6,1062,"PIMA","163.0","14.8976279099828","NA","NA",0
"137","0HL07","0H","L",7,1063,"PIMA","208.0","17.2641575133399","NA","NA",0
"138","0HL08","0H","L",8,1064,"PIMA","163.0","15.6563060536239","NA","NA",0
"139","0HL09","0H","L",9,1065,"PIMA","129.0","14.0797183937224","NA","NA",0
"140","0HL10","0H","L",10,1066,"PIMA","153.0","14.4969398748873","NA","NA",0
"141","0HL11","0H","L",11,1067,"PIMA","149.0","14.130946736171","NA","NA",0
"142","0HL12","0H","L",12,1068,"PIMA","136.0","10.6132072283282","NA","NA",0
"143","0QA01","0Q","A",1,116,"POTR","215","NA","NA","NA",1
"144","0QA02","0Q","A",2,117,"POTR","281","NA","NA","NA",1
"145","0QA03","0Q","A",3,118,"POTR","232","NA","NA","NA",1
"146","0QA04","0Q","A",4,119,"POTR","258","NA","NA","NA",1
"147","0QA05","0Q","A",5,120,"POTR","253","NA","NA","NA",1
"148","0QA06","0Q","A",6,121,"POTR","278","NA","NA","NA",1
"149","0QA07","0Q","A",7,122,"POTR","237","NA","NA","NA",1
"150","0QA08","0Q","A",8,123,"POTR","248","NA","NA","NA",1
"151","0QA09","0Q","A",9,124,"POTR","224","NA","NA","NA",1
"152","0QA10","0Q","A",10,125,"POTR","259","NA","NA","NA",1
"153","0QA11","0Q","A",11,126,"POTR","132","NA","NA","NA",0
"154","0QA12","0Q","A",12,127,"POTR","192","NA","NA","NA",0
"155","0QA13","0Q","A",13,128,"POTR","163","NA","NA","NA",0
"156","0QA14","0Q","A",14,129,"POTR","154","NA","NA","NA",0
"157","0QA15","0Q","A",15,130,"POTR","151","NA","NA","NA",0
"158","0QA16","0Q","A",16,131,"POTR","243","NA","NA","NA",0
"159","0QA17","0Q","A",17,132,"POTR","236","NA","NA","NA",0
"160","0QA18","0Q","A",18,133,"POTR","239","NA","NA","NA",0
"161","0QL01","0Q","L",1,101,"PIMA","289.0","14.2541602781854","5.0","-3.0",1
"162","0QL02","0Q","L",2,102,"PIMA","364.0","12.5235966639033","42+4","-2.5",1
"163","0QL03","0Q","L",3,103,"PIMA","215.0","7.5528126239304","52+1","-0.5",1
"164","0QL04","0Q","L",4,104,"PIMA","258.0","8.83507647687503","56+2","-2.0",1
"165","0QL05","0Q","L",5,105,"PIMA","316.0","13.8274459186996","58+3","-1.0",1
"166","0QL06","0Q","L",6,106,"PIMA","195.0","8.30618880818241","62+1","-5.0",1
"167","0QL07","0Q","L",7,107,"PIMA","131.0","7.39823400664836","66.0","0.0",1
"168","0QL08","0Q","L",8,108,"PIMA","253.0","9.84852791286914","105.0","-6.0",1
"169","0QL09","0Q","L",9,109,"PIMA","113.0","8.2","4.0","-1.0",1
"170","0QL10","0Q","L",10,110,"PIMA","81.0","8.16","16.0","-2.0",1
"171","0QL11","0Q","L",11,111,"PIMA","111.0","9.47","26.0","-1.0",1
"172","0QL12","0Q","L",12,112,"PIMA","52.0","4.96","40.0","-3.0",1
"173","0QL13","0Q","L",13,113,"PIMA","121.0","9.04","50.0","-8.0",1
"174","0QL15","0Q","L",15,114,"PIMA","102.0","8.11","79.0","-2.0",1
"175","0QL16","0Q","L",16,115,"PIMA","76.0","7.5","100-3","-3.0",1
"176","0RA01","0R","A",1,148,"POTR","303","NA","NA","NA",1
"177","0RA02","0R","A",2,149,"POTR","279","NA","NA","NA",1
"178","0RA03","0R","A",3,150,"POTR","301","NA","NA","NA",1
"179","0RA04","0R","A",4,151,"POTR","351","NA","NA","NA",1
"180","0RA05","0R","A",5,152,"POTR","308","NA","NA","NA",1
"181","0RA06","0R","A",6,153,"POTR","NA","NA","NA","NA",1
"182","0RA07","0R","A",7,154,"POTR","310","NA","NA","NA",1
"183","0RA08","0R","A",8,155,"POTR","344","NA","NA","NA",1
"184","0RA09","0R","A",9,156,"POTR","NA","NA","NA","NA",1
"185","0RA10","0R","A",10,157,"POTR","NA","NA","NA","NA",1
"186","0RA11","0R","A",11,158,"POTR","134","NA","NA","NA",0
"187","0RA12","0R","A",12,159,"POTR","97","NA","NA","NA",0
"188","0RA13","0R","A",13,160,"POTR","211","NA","NA","NA",0
"189","0RA14","0R","A",14,161,"POTR","168","NA","NA","NA",0
"190","0RA15","0R","A",15,162,"POTR","223","NA","NA","NA",0
"191","0RA16","0R","A",16,163,"POTR","110","NA","NA","NA",0
"192","0RA17","0R","A",17,164,"POTR","81","NA","NA","NA",0
"193","0RA18","0R","A",18,165,"POTR","152","NA","NA","NA",0
"194","0RL01","0R","L",1,134,"PIMA","111.0","13.59","3.0","3.0",1
"195","0RL02","0R","L",2,135,"PIMA","84.0","12.57","4.0","0.0",1
"196","0RL03","0R","L",3,136,"PIMA","101.0","13.8442007213269","8.0","0.0",1
"197","0RL04","0R","L",4,137,"PIMA","52.0","8.1","10.0","0.0",1
"198","0RL05","0R","L",5,138,"PIMA","66.0","9.12","13.0","2.0",1
"199","0RL06","0R","L",6,139,"PIMA","39.0","7.99","8.0","1.0",1
"200","0RL07","0R","L",7,140,"PIMA","147.0","15.8407563194641","13.0","2.0",1
"201","0RL08","0R","L",8,141,"PIMA","164.0","13.1332575150391","11.0","-1.0",1
"202","0RL09","0R","L",9,142,"PIMA","167.0","15.5943080072809","6.0","-2.0",1
"203","0RL10","0R","L",10,143,"PIMA","115.0","13.9491318140705","4.0","-5.0",1
"204","0RL11","0R","L",11,144,"PIMA","131.0","13.706829471068","0.0","1.0",1
"205","0RL12","0R","L",12,145,"PIMA","152.0","18.0264877387221","6.0","5.0",1
"206","0RL13","0R","L",13,146,"PIMA","215.0","18.9887468458113","9.0","5.0",1
"207","0RL14","0R","L",14,147,"PIMA","142.0","15.5348384508319","15.0","4.0",1
"208","0TL01","0T","L",1,1079,"PIMA","187.0","13.01","2.0","2.0",1
"209","0TL02","0T","L",2,1080,"PIMA","45.0","4.17","13.0","-3.0",1
"210","0TL04","0T","L",4,1081,"PIMA","154.0","10.4758263365295","23.0","-2.0",1
"211","0TL05","0T","L",5,1082,"PIMA","77.0","7.8","56.0","7.0",1
"212","0TL06","0T","L",6,1083,"PIMA","21.0","2.63","73.0","8.0",1
"213","0TL07","0T","L",7,1084,"PIMA","16.0","2.1","82.0","-4.0",1
"214","0TL08","0T","L",8,1085,"PIMA","231.0","15.2360481252104","72.0","9.0",1
"215","0TL09","0T","L",9,1086,"PIMA","146.0","10.4145177765521","76.0","11.0",1
"216","0TL10","0T","L",10,1087,"PIMA","163.0","12.0561082899526","73.0","-1.0",1
